run_accession,sample_accession,experiment_accession,study_accession,geo_series_id,geo_title,study_title,experiment_title,sample_title,organism_name,geo_organism,organism_taxid,library_strategy,library_source,library_selection,library_layout,geo_platform,instrument,instrument_model,bioproject,biosample,total_spots,total_size,run_total_spots,run_total_bases,geo_submission_date,geo_last_update_date,experiment_desc,geo_summary,instrument_model_desc,library_name,file_name,file_type,file_format,file_size_bytes,file_size_mb,file_download_url,file_s3_location,file_md5
SRR21492405,SRS15047665,SRX17495718,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566421: N20; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732345,73863026,4694887480,73863026,14772605200,"Sep 08, 2022","Feb 27, 2025",GSM6566421: N20; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566421,SRR21492405.lite,,,3796489537,3620.61,,,a0d9c39ed95ec4baaf02ec20a759ddf1
SRR21492406,SRS15047664,SRX17495717,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566420: N16; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732346,63038963,3992055704,63038963,12607792600,"Sep 08, 2022","Feb 27, 2025",GSM6566420: N16; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566420,N16_R1.fastq.gz,,,3380777646,3224.16,,,f53d06ba293fbf7f9689f6ff9dcc30ad
SRR21492406,SRS15047664,SRX17495717,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566420: N16; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732346,63038963,3992055704,63038963,12607792600,"Sep 08, 2022","Feb 27, 2025",GSM6566420: N16; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566420,N16_R2.fastq.gz,,,3427674475,3268.89,,,33cfff58fe6138715b7c3363cd491f57
SRR21492406,SRS15047664,SRX17495717,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566420: N16; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732346,63038963,3992055704,63038963,12607792600,"Sep 08, 2022","Feb 27, 2025",GSM6566420: N16; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566420,SRR21492406,,,3992057930,3807.12,,,d54a0562870476d04d409c43c8874a98
SRR21492406,SRS15047664,SRX17495717,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566420: N16; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732346,63038963,3992055704,63038963,12607792600,"Sep 08, 2022","Feb 27, 2025",GSM6566420: N16; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566420,SRR21492406.lite,,,3243244342,3093.0,,,54cca125987dea86ae3e6a3befe0fac5
SRR21492407,SRS15047663,SRX17495716,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566419: N15; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732347,70160680,4490587855,70160680,14032136000,"Sep 08, 2022","Feb 27, 2025",GSM6566419: N15; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566419,N15_R1.fastq.gz,,,3775780948,3600.87,,,25e2f514b5739f4fe3d62b629bd13b57
SRR21492407,SRS15047663,SRX17495716,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566419: N15; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732347,70160680,4490587855,70160680,14032136000,"Sep 08, 2022","Feb 27, 2025",GSM6566419: N15; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566419,N15_R2.fastq.gz,,,3819970261,3643.01,,,895e279586d018ecb2283829e34635a6
SRR21492407,SRS15047663,SRX17495716,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566419: N15; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732347,70160680,4490587855,70160680,14032136000,"Sep 08, 2022","Feb 27, 2025",GSM6566419: N15; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566419,SRR21492407,,,4490590077,4282.56,,,33adfde40f58102c8fb605714994c4cf
SRR21492407,SRS15047663,SRX17495716,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566419: N15; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732347,70160680,4490587855,70160680,14032136000,"Sep 08, 2022","Feb 27, 2025",GSM6566419: N15; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566419,SRR21492407.lite,,,3608308001,3441.15,,,ed14a4f4f26b2537d546d7ed2f53f56a
SRR21492408,SRS15047662,SRX17495715,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566418: N13; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732348,55911459,3813855164,55911459,11182291800,"Sep 08, 2022","Feb 27, 2025",GSM6566418: N13; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566418,N13_R1.fastq.gz,,,3318493442,3164.76,,,cddd5427f9d183399cb49c8c2f885b67
SRR21492408,SRS15047662,SRX17495715,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566418: N13; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732348,55911459,3813855164,55911459,11182291800,"Sep 08, 2022","Feb 27, 2025",GSM6566418: N13; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566418,N13_R2.fastq.gz,,,3016285595,2876.55,,,b0e60036340c020899fc2f57c4e0655c
SRR21492408,SRS15047662,SRX17495715,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566418: N13; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732348,55911459,3813855164,55911459,11182291800,"Sep 08, 2022","Feb 27, 2025",GSM6566418: N13; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566418,SRR21492408,,,3813857390,3637.18,,,ee72496ed55334cd87d464d4f2f712de
SRR21492408,SRS15047662,SRX17495715,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566418: N13; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732348,55911459,3813855164,55911459,11182291800,"Sep 08, 2022","Feb 27, 2025",GSM6566418: N13; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566418,SRR21492408.lite,,,2882398478,2748.87,,,c717f0fe6200c499ab49600af217e7f8
SRR21492409,SRS15047661,SRX17495714,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566416: N12; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732349,75732652,4884427564,75732652,15146530400,"Sep 08, 2022","Feb 27, 2025",GSM6566416: N12; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566416,SRR21492409.lite,,,3894155754,3713.76,,,117870df88240b7072f1ecaf56cad623
SRR21492409,SRS15047661,SRX17495714,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566416: N12; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732349,75732652,4884427564,75732652,15146530400,"Sep 08, 2022","Feb 27, 2025",GSM6566416: N12; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566416,SRR21492409,,,4884429782,4658.16,,,6760cf9010ce7afc6b375d4fa6516900
SRR21492409,SRS15047661,SRX17495714,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566416: N12; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732349,75732652,4884427564,75732652,15146530400,"Sep 08, 2022","Feb 27, 2025",GSM6566416: N12; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566416,N12_R2.fastq.gz,,,4030275052,3843.57,,,135aed899ee8eb76571aafebdc1d7790
SRR21492409,SRS15047661,SRX17495714,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566416: N12; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732349,75732652,4884427564,75732652,15146530400,"Sep 08, 2022","Feb 27, 2025",GSM6566416: N12; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566416,N12_R1.fastq.gz,,,4035764985,3848.81,,,fa26f762d46428762bcbb3918d0adbad
SRR21492410,SRS15047660,SRX17495713,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566415: N7; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732350,78406840,4964423020,78406840,15681368000,"Sep 08, 2022","Feb 27, 2025",GSM6566415: N7; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566415,N7_R1.fastq.gz,,,4186201565,3992.27,,,36306ef4cb3de3c52de24a99937a13d0
SRR21492410,SRS15047660,SRX17495713,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566415: N7; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732350,78406840,4964423020,78406840,15681368000,"Sep 08, 2022","Feb 27, 2025",GSM6566415: N7; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566415,N7_R2.fastq.gz,,,4252716971,4055.71,,,711cf4a7b27e54c9a91f4d83f1846549
SRR21492410,SRS15047660,SRX17495713,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566415: N7; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732350,78406840,4964423020,78406840,15681368000,"Sep 08, 2022","Feb 27, 2025",GSM6566415: N7; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566415,SRR21492410,,,4964425246,4734.44,,,e3678f5da35a31c875de1bd3b2f98332
SRR21492410,SRS15047660,SRX17495713,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566415: N7; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732350,78406840,4964423020,78406840,15681368000,"Sep 08, 2022","Feb 27, 2025",GSM6566415: N7; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566415,SRR21492410.lite,,,4029978950,3843.29,,,c4002b79bc4a093a340c06242b02a55f
SRR21492411,SRS15047659,SRX17495712,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566414: N3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732351,70560848,4524743208,70560848,14112169600,"Sep 08, 2022","Feb 27, 2025",GSM6566414: N3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566414,SRR21492411.lite,,,3629227778,3461.1,,,84697a4847e33927f8406cd47629a2e9
SRR21492411,SRS15047659,SRX17495712,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566414: N3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732351,70560848,4524743208,70560848,14112169600,"Sep 08, 2022","Feb 27, 2025",GSM6566414: N3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566414,SRR21492411,,,4524745426,4315.13,,,11267ec99945fb20190bb7a42d73d0ad
SRR21492411,SRS15047659,SRX17495712,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566414: N3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732351,70560848,4524743208,70560848,14112169600,"Sep 08, 2022","Feb 27, 2025",GSM6566414: N3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566414,N3_R2.fastq.gz,,,3834171992,3656.55,,,351f5f018c3a072d10463d6092b6689b
SRR21492411,SRS15047659,SRX17495712,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566414: N3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732351,70560848,4524743208,70560848,14112169600,"Sep 08, 2022","Feb 27, 2025",GSM6566414: N3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566414,N3_R1.fastq.gz,,,3789503904,3613.95,,,c9538aa3f1d38e1db884efc5e4d0a35d
SRR21492412,SRS15047658,SRX17495711,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566413: N1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732352,75403637,4859923412,75403637,15080727400,"Sep 08, 2022","Feb 27, 2025",GSM6566413: N1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566413,N1_R1.fastq.gz,,,4115713013,3925.05,,,a5d10de8fdc66e28e431c2061a0df9da
SRR21492412,SRS15047658,SRX17495711,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566413: N1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732352,75403637,4859923412,75403637,15080727400,"Sep 08, 2022","Feb 27, 2025",GSM6566413: N1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566413,N1_R2.fastq.gz,,,4042262934,3855.0,,,3d6faf4883db787bc44db510ec767cea
SRR21492412,SRS15047658,SRX17495711,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566413: N1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732352,75403637,4859923412,75403637,15080727400,"Sep 08, 2022","Feb 27, 2025",GSM6566413: N1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566413,SRR21492412,,,4859925634,4634.79,,,480bcbd70e2149f953bd7ff30c424c0b
SRR21492412,SRS15047658,SRX17495711,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566413: N1; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732352,75403637,4859923412,75403637,15080727400,"Sep 08, 2022","Feb 27, 2025",GSM6566413: N1; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566413,SRR21492412.lite,,,3876973506,3697.37,,,f2360b2056615cd53b8bfc3ed74f49ba
SRR21492413,SRS15047657,SRX17495710,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566412: Human Group 1 Tumor MPNST 3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732353,547342620,24185094222,547342620,81006707760,"Sep 08, 2022","Feb 27, 2025",GSM6566412: Human Group 1 Tumor MPNST 3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566412,M46_S2_R1_001.fastq.gz,,,10614868116,10123.13,,,e2e859860b995bad747d6191dd7d51a3
SRR21492413,SRS15047657,SRX17495710,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566412: Human Group 1 Tumor MPNST 3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732353,547342620,24185094222,547342620,81006707760,"Sep 08, 2022","Feb 27, 2025",GSM6566412: Human Group 1 Tumor MPNST 3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566412,M46_S2_R2_001.fastq.gz,,,30718304510,29295.26,,,be82134194535f2130dc654e3c4f0d41
SRR21492413,SRS15047657,SRX17495710,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566412: Human Group 1 Tumor MPNST 3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732353,547342620,24185094222,547342620,81006707760,"Sep 08, 2022","Feb 27, 2025",GSM6566412: Human Group 1 Tumor MPNST 3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566412,SRR21492413,,,24185095754,23064.7,,,d07a26fda2853cd522a093f66873a23f
SRR21492413,SRS15047657,SRX17495710,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566412: Human Group 1 Tumor MPNST 3; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732353,547342620,24185094222,547342620,81006707760,"Sep 08, 2022","Feb 27, 2025",GSM6566412: Human Group 1 Tumor MPNST 3; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566412,SRR21492413.lite,,,20277082578,19337.73,,,4eeb7d6c31a64e375035102cfc69aa3d
SRR21492414,SRS15047656,SRX17495709,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566410: Human Group 1 Tumor MPNST 2; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732354,596345988,48211534302,596345988,132388809336,"Sep 08, 2022","Feb 27, 2025",GSM6566410: Human Group 1 Tumor MPNST 2; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566410,N7_S4_L001_I1_001.fastq.gz,,,3154864350,3008.71,,,92ff91aa130d57fa699c590f22f86d5c
SRR21492414,SRS15047656,SRX17495709,SRP399711,GSE212964,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,Bulk and single cell sequencing of peripheral nervous system tumors in neurofibromatosis,GSM6566410: Human Group 1 Tumor MPNST 2; Homo sapiens; RNA-Seq,,Homo sapiens,Homo sapiens,9606,RNA-Seq,TRANSCRIPTOMIC SINGLE CELL,cDNA,PAIRED,GPL24676,Illumina NovaSeq 6000,Illumina NovaSeq 6000,PRJNA884396,SAMN30732354,596345988,48211534302,596345988,132388809336,"Sep 08, 2022","Feb 27, 2025",GSM6566410: Human Group 1 Tumor MPNST 2; Homo sapiens; RNA-Seq,Peripheral nervous system tumors in neurofibromatosis,ILLUMINA,GSM6566410,N7_S4_L001_I2_001.fastq.gz,,,3415644435,3257.41,,,a3b56cfc0b2bf0c54209ee4c7bf87212
